Team,Player_Raw,Draft_Year,Draft_Type,Draft_Round,Draft_Pick
Fremantle,Griffin Logue,2016,National,1.0,8
Fremantle,Sean Darcy,2016,National,2.0,38
Fremantle,Brennan Cox,2016,National,2.0,41
Fremantle,Luke Ryan,2016,National,4.0,66
Fremantle,Taylin Duman,2016,Rookie,1.0,3
Fremantle,Luke Strnadica,2016,Rookie,2.0,21
Fremantle,Brady Grey,2016,Rookie,3.0,38
Fremantle,Josh Deluca-Cardillo,2016,Rookie,3.0,50
Fremantle,Griffin Logue,2016,National,1.0,8
Fremantle,Sean Darcy,2016,National,2.0,38
Fremantle,Brennan Cox,2016,National,2.0,41
Fremantle,Luke Ryan,2016,National,4.0,66
Fremantle,Taylin Duman,2016,Rookie,1.0,3
Fremantle,Luke Strnadica,2016,Rookie,2.0,21
Fremantle,Brady Grey,2016,Rookie,3.0,38
Fremantle,Josh Deluca-Cardillo,2016,Rookie,3.0,50
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Darcy Tucker,2015,National,2.0,27
Fremantle,Harley Balic,2015,National,2.0,38
Fremantle,Samuel Collins,2015,National,4.0,55
Fremantle,Shane Yarran,2015,National,4.0,61
Fremantle,Matthew Uebergang,2015,Rookie,1.0,16
Fremantle,Ryan Nyhuis,2015,Rookie,2.0,34
Fremantle,Anthony Morabito,2015,Rookie,3.0,50
Fremantle,Joshua Deluca,2015,Rookie,4.0,60
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Lachlan Weller,2014,National,1.0,13
Fremantle,Connor Blakely,2014,National,2.0,34
Fremantle,Ed Langdon,2014,National,3.0,54
Fremantle,Joshua Deluca,2014,National,4.0,68
Fremantle,Ethan Hughes,2014,Rookie,1.0,13
Fremantle,Tanner Smith,2014,Rookie,2.0,31
Fremantle,Sean HurleyI,2014,Rookie,3.0,48
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Michael Apeness,2013,National,1.0,17
Fremantle,Alex Pearce,2013,National,2.0,37
Fremantle,Brady Grey,2013,National,4.0,58
Fremantle,Matthew Taberner,2013,National,4.0,70
Fremantle,Michael Wood,2013,Rookie,1.0,16
Fremantle,Thomas Vandeleur,2013,Rookie,2.0,32
Fremantle,Jacob Ballard,2013,Rookie,3.0,47
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Josh Simpson,2012,National,1.0,17
Fremantle,Tanner Smith,2012,National,2.0,36
Fremantle,Max Duffy,2012,National,2.0,39
Fremantle,Clancee Pearce,2012,National,4.0,78
Fremantle,Lee Spurr,2012,National,5.0,93
Fremantle,Jack Hannath,2012,Pre-Season,1.0,8
Fremantle,Jesse Crichton,2012,Pre-Season,2.0,14
Fremantle,Matthew Taberner,2012,Rookie,1.0,11
Fremantle,Alex Howson,2012,Rookie,2.0,25
Fremantle,Craig Moller,2012,Rookie,5.0,46
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Thomas Sheridan,2011,National,1.0,16
Fremantle,Hayden Crozier,2011,National,1.0,20
Fremantle,Alex ForsterP,2011,National,,29
Fremantle,Lachie Neale,2011,National,3.0,58
Fremantle,Cameron Sutcliffe,2011,National,4.0,71
Fremantle,Nick Lower,2011,National,5.0,83
Fremantle,Zac Dawson,2011,Pre-Season,1.0,10
Fremantle,Lee Spurr,2011,Rookie,1.0,8
Fremantle,Haiden Schloithe,2011,Rookie,2.0,26
Fremantle,Sam Menegola,2011,Rookie,3.0,44
Fremantle,Jordan Wilson-King,2011,Rookie,4.0,61
Fremantle,Clancee Pearce,2011,Rookie,5.0,75
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Jayden Pitt,2010,National,1.0,20
Fremantle,Viv Michie,2010,National,2.0,44
Fremantle,Josh Mellington,2010,National,3.0,56
Fremantle,Michael Barlow,2010,National,5.0,87
Fremantle,Matthew De Boer,2010,National,6.0,100
Fremantle,Alex Silvagni,2010,National,7.0,109
Fremantle,Jay Van Berlo,2010,National,8.0,112
Fremantle,John Anthony,2010,Pre-Season,1.0,6
Fremantle,Gavin Roberts,2010,Rookie,1.0,20
Fremantle,Nick Lower,2010,Rookie,2.0,37
Fremantle,Benjamin Bucovaz,2010,Rookie,3.0,53
Fremantle,Tim Ruffles,2010,Rookie,4.0,68
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Anthony Morabito,2009,National,1.0,4
Fremantle,Nathan Fyfe,2009,National,2.0,20
Fremantle,Joel Houghton,2009,National,3.0,36
Fremantle,Jesse Crichton,2009,National,3.0,48
Fremantle,Dylan Roberton,2009,National,3.0,49
Fremantle,Justin Bollenhagen,2009,National,4.0,52
Fremantle,Greg Broughton,2009,National,6.0,79
Fremantle,Adam McPhee,2009,Pre-Season,1.0,3
Fremantle,Michael Barlow,2009,Rookie,1.0,8
Fremantle,Alex Silvagni,2009,Rookie,2.0,24
Fremantle,Stephen Hill,2008,National,1.0,3
Fremantle,Hayden Ballantyne,2008,National,2.0,21
Fremantle,Nicholas Suban,2008,National,2.0,24
Fremantle,Zachary Clarke,2008,National,3.0,37
Fremantle,Michael Walters,2008,National,4.0,53
Fremantle,Benjamin Bucovaz,2008,National,4.0,56
Fremantle,Tim Ruffles,2008,National,5.0,68
Fremantle,Christopher Hall,2008,National,6.0,77
Fremantle,Casey Sibosado,2008,Rookie,1.0,3
Fremantle,Matthew De Boer,2008,Rookie,2.0,19
Fremantle,Hamish Shepheard,2008,Rookie,3.0,34
Fremantle,Clancee Pearce,2008,Rookie,4.0,48
Fremantle,Jay Van Berlo,2008,Rookie,5.0,62
Fremantle,Greg Broughton,2008,Rookie,6.0,74
Fremantle,Stephen Hill,2008,National,1.0,3
Fremantle,Hayden Ballantyne,2008,National,2.0,21
Fremantle,Nicholas Suban,2008,National,2.0,24
Fremantle,Zachary Clarke,2008,National,3.0,37
Fremantle,Michael Walters,2008,National,4.0,53
Fremantle,Benjamin Bucovaz,2008,National,4.0,56
Fremantle,Tim Ruffles,2008,National,5.0,68
Fremantle,Christopher Hall,2008,National,6.0,77
Fremantle,Casey Sibosado,2008,Rookie,1.0,3
