Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
Sydney,23,Ned Bowman,2006-09-12,186.0,Forward,0,19yr 6mth,Norwood,2027.0,Non-Free Agent,2024.0,National,1.0,26.0,,,,,,,,,,,
Sydney,16,Braeden Campbell,2002-02-04,181.0,Forward,94,24yr 1mth,Sydney Academy,2028.0,Restricted Free Agent,2020.0,National,1.0,5.0,2.6,B.Campbell 4/2/2002,SYFC,GF,,,,,,,
Sydney,42,Noah Chamberlain,2007-03-21,191.0,Forward,0,19yr,St Ives Saints,2027.0,Unknown,,,,,,,,,,,,,,,
Sydney,33,Caiden Cleary,2005-03-05,182.0,Forward,18,21yr,Sydney University,2027.0,Non-Free Agent,2023.0,National,1.0,24.0,2.66,C.Cleary 5/3/2005,SYFC,GF,,,,,,,
Sydney,25,Billy Cootee,2002-12-18,179.0,Midfield,0,23yr 3mth,Norwood,2027.0,Unknown,2025.0,National,3.0,42.0,,,,,,,,,,,
Sydney,7,Harry Cunningham,1993-12-06,181.0,Defender,219,32yr 3mth,Turvey Park,2026.0,Unrestricted Free Agent,2012.0,National,7.0,107.0,2.21,H.Cunningham 6/12/1993,SYFC,GD,,,,,,,
Sydney,35,Charlie Curnow,1997-02-03,194.0,Forward,152,29yr 1mth,Geelong Falcons,2030.0,Unrestricted Free Agent,2015.0,National,1.0,12.0,2.81,C.Curnow 3/2/1997,CFC,KF,,,,,,,
Sydney,9,Jesse Dattoli,2006-07-07,179.0,Forward,3,19yr 8mth,Northern Knights,2027.0,Non-Free Agent,2024.0,National,1.0,22.0,,,,,,,,,,,
Sydney,28,Will Edwards,2003-05-08,197.0,Defender,0,22yr 10mth,Sydney,2027.0,Non-Free Agent,,,,,,,,,,,,,,,
Sydney,45,Will Green,2005-09-08,204.0,Ruck,0,20yr 6mth,Northern Knights,2027.0,Non-Free Agent,2023.0,National,1.0,16.0,,,,,,,,,,,
Sydney,4,Brodie Grundy,1994-04-15,202.0,Ruck,245,31yr 11mth,Sturt,2027.0,Unrestricted Free Agent,2012.0,National,1.0,18.0,3.13,B.Grundy 15/4/1994,SYFC,R,,,,,,,
Sydney,21,Errol Gulden,2002-07-18,175.0,Midfield,105,23yr 8mth,Sydney Academy,2028.0,Restricted Free Agent,2020.0,National,2.0,32.0,3.38,E.Gulden 18/7/2002,SYFC,W,,,,,,,
Sydney,29,Joel Hamling,1993-04-09,194.0,Defender,105,32yr 11mth,Claremont,2026.0,Unrestricted Free Agent,2011.0,National,2.0,32.0,1.91,J.Hamling 9/4/1993,SYFC,KD,,,,,,,
Sydney,40,Tom Hanily,2005-05-31,179.0,Forward,8,20yr 9mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,Mid-Season,1.0,14.0,2.04,T.Hanily 31/5/2005,SYFC,GF,,,,,,,
Sydney,5,Isaac Heeney,1996-05-05,185.0,Midfield,226,29yr 10mth,Cardiff,2028.0,Unrestricted Free Agent,2014.0,National,1.0,18.0,3.01,I.Heeney 5/5/1996,SYFC,M,,,,,,,
Sydney,39,Liam Hetherton,2007-05-02,198.0,Forward,0,18yr 10mth,Murray Bushrangers,2027.0,Unknown,,,,,,,,,,,,,,,
Sydney,17,James Jordon,2000-12-20,187.0,Midfield,117,25yr 3mth,Oakleigh Chargers,2027.0,Non-Free Agent,2018.0,National,2.0,33.0,2.06,J.Jordon 20/12/2000,SYFC,M,,,,,,,
Sydney,31,Max King,2007-01-09,192.0,Forward,0,19yr 2mth,Sydney Swans Academy,2027.0,Unknown,2018.0,National,1.0,4.0,,,,,,,,,,,
Sydney,32,Harry Kyle,2007-07-16,188.0,DefenderMidfield,0,18yr 8mth,Sydney Swans Academy,2028.0,Unknown,2025.0,National,1.0,14.0,,,,,,,,,,,
Sydney,19,Peter Ladhams,1998-01-14,204.0,ForwardRuck,63,28yr 2mth,Norwood,2027.0,Non-Free Agent,2016.0,Rookie,1.0,9.0,1.92,P.Ladhams 14/1/1998,SYFC,R,,,,,,,
Sydney,44,Jake Lloyd,1993-09-20,182.0,Midfield,274,32yr 6mth,North Ballarat Rebels,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,7.0,2.74,J.Lloyd 20/9/1993,SYFC,W,,,,,,,
Sydney,30,Tom McCartin,1999-12-30,194.0,Defender,155,26yr 2mth,Geelong Falcons,2027.0,Unrestricted Free Agent,2017.0,National,2.0,33.0,2.81,T.McCartin 30/12/1999,SYFC,KD,,,,,,,
Sydney,6,Logan McDonald,2002-04-04,195.0,Forward,73,23yr 11mth,Perth Fc,2028.0,Restricted Free Agent,2020.0,National,1.0,4.0,,,,,,,,,,,
Sydney,27,Justin McInerney,2000-08-18,189.0,MidfieldForward,112,25yr 7mth,Northern Knights,2031.0,Unrestricted Free Agent,2018.0,National,3.0,44.0,2.5,J.McInerney 18/8/2000,SYFC,M,,,,,,,
Sydney,2,Hayden McLean,1999-01-20,197.0,Forward,98,27yr 2mth,Sandringham,2027.0,Restricted Free Agent,,,,,2.55,H.McLean 20/1/1999,SYFC,KF,,,,,,,
Sydney,43,Lewis Melican,1996-11-04,194.0,Defender,104,29yr 4mth,Geelong Falcons,2027.0,Unrestricted Free Agent,2014.0,Rookie,3.0,52.0,2.38,L.Melican 4/11/1996,SYFC,KD,,,,,,,
Sydney,14,Callum Mills,1997-04-02,188.0,Defender,177,28yr 11mth,North Shore,2029.0,Unrestricted Free Agent,2015.0,National,1.0,3.0,3.05,C.Mills 2/4/1997,SYFC,GD,,,,,,,
Sydney,11,Tom Papley,1996-07-13,177.0,Forward,199,29yr 8mth,Gippsland Power,2028.0,Unrestricted Free Agent,2015.0,Rookie,1.0,14.0,2.78,T.Papley 13/7/1996,SYFC,GF,,,,,,,
Sydney,18,Jevan Phillipou,2007-03-30,183.0,Midfield,0,18yr 11mth,Woodville-West Torrens,2027.0,Unknown,2025.0,National,2.0,35.0,,,,,,,,,,,
Sydney,24,Dane Rampe,1990-06-02,187.0,Defender,275,35yr 9mth,Williamstown,2026.0,Unrestricted Free Agent,2025.0,Rookie,2.0,18.0,2.3,D.Rampe 2/6/1990,SYFC,GD,,,,,,,
Sydney,34,Matthew Roberts,2003-07-31,184.0,Defender,51,22yr 7mth,South Adelaide,2027.0,Non-Free Agent,2021.0,National,2.0,34.0,,,,,,,,,,,
Sydney,10,Malcolm Rosas,2001-06-27,180.0,Forward,52,24yr 8mth,NT Thunder,2028.0,Non-Free Agent,2019.0,Rookie,4.0,37.0,2.1,M.Rosas 27/6/2001,GCFC,GF,,,,,,,
Sydney,8,James Rowbottom,2000-09-19,186.0,Midfield,143,25yr 6mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,25.0,2.51,J.Rowbottom 19/9/2000,SYFC,M,,,,,,,
Sydney,13,Jai Serong,2003-02-16,193.0,Defender,13,23yr 1mth,Gippsland Power,2028.0,Non-Free Agent,2021.0,National,4.0,53.0,,,,,,,,,,,
Sydney,12,Angus Sheldrick,2003-11-07,178.0,Midfield,32,22yr 4mth,Claremont,2027.0,Non-Free Agent,2021.0,National,1.0,18.0,2.24,A.Sheldrick 7/11/2003,SYFC,M,,,,,,,
Sydney,41,Patrick Snell,2005-07-18,194.0,DefenderForward,0,20yr 8mth,Wilston Grange,2027.0,Non-Free Agent,2023.0,National,4.0,53.0,,,,,,,,,,,
Sydney,1,Chad Warner,2001-05-19,185.0,Midfield,111,24yr 10mth,East Fremantle,2027.0,Restricted Free Agent,2019.0,National,2.0,39.0,2.78,Ch.Warner 19/5/2001,SYFC,M,,,,,,,
Sydney,37,Corey Warner,2003-10-07,182.0,MidfieldForward,24,22yr 5mth,East Fremantle,2027.0,Non-Free Agent,2021.0,National,3.0,40.0,1.89,Co.Warner 7/10/2003,SYFC,M,,,,,,,
Sydney,15,Sam Wicks,1999-09-14,181.0,Defender,90,26yr 6mth,Swans Academy,2028.0,Unrestricted Free Agent,,,,,2.17,S.Wicks 14/9/1999,SYFC,GD,,,,,,,
West Coast,26,Bo Allan,2006-02-16,191.0,Defender,8,20yr 1mth,Peel Thunder,2028.0,Non-Free Agent,2024.0,National,1.0,16.0,2.07,B.Allan 16/2/2006,WCFC,GD,,,,,,,
West Coast,12,Sam Allen,2007-01-13,184.0,MidfieldForward,0,19yr 2mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,2.0,29.0,,,,,,,,,,,
West Coast,3,Liam Baker,1998-01-27,173.0,Defender,152,28yr 1mth,Subiaco,2029.0,Non-Free Agent,2017.0,Rookie,1.0,18.0,3.25,L.Baker 27/1/1998,WCFC,GD,,,,,,,
West Coast,30,Harry Barnett,2004-01-22,203.0,Ruck,2,22yr 2mth,West Adelaide,2026.0,Non-Free Agent,2022.0,National,2.0,23.0,,,,,,,,,,,
West Coast,33,Rhett Bazzo,2003-10-17,195.0,Defender,28,22yr 5mth,Swan Districts,2026.0,Non-Free Agent,2021.0,National,2.0,37.0,2.06,R.Bazzo 17/10/2003,WCFC,KD,,,,,,,
West Coast,41,Sandy Brock,2002-12-14,198.0,Defender,14,23yr 3mth,Peel Thunder,2027.0,Unrestricted Free Agent,,,,,2.42,S.Brock 14/12/2002,WCFC,KD,,,,,,,
West Coast,10,Tyler Brockman,2002-11-22,180.0,Forward,56,23yr 4mth,Subiaco,2026.0,Non-Free Agent,2020.0,National,3.0,46.0,2.53,T.Brockman 22/11/2002,WCFC,GF,,,,,,,
West Coast,37,Malakai Champion,2006-05-17,172.0,Forward,2,19yr 10mth,Subiaco,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
West Coast,28,Tom Cole,1997-05-28,188.0,Defender,132,28yr 9mth,Sandhurst Football Netball Club,2026.0,Unrestricted Free Agent,2015.0,National,2.0,36.0,2.8,T.Cole 28/5/1997,WCFC,GD,,,,,,,
West Coast,15,Jamie Cripps,1992-04-23,184.0,Forward,274,33yr 10mth,East Fremantle,2026.0,Unrestricted Free Agent,2010.0,National,1.0,24.0,2.58,J.Cripps 23/4/1992,WCFC,GF,,,,,,,
West Coast,38,Hamish Davis,2006-05-02,190.0,Midfield,10,19yr 10mth,Claremont,2027.0,Non-Free Agent,2024.0,National,4.0,65.0,2.26,H.Davis 2/5/2006,WCFC,W,,,,,,,
West Coast,43,Tyrell Dewar,2004-03-27,185.0,DefenderMidfield,23,21yr 11mth,Subiaco,2028.0,Non-Free Agent,,,,,2.09,T.Dewar 27/3/2004,WCFC,W,,,,,,,
West Coast,21,Cooper Duff-Tytler,2007-08-22,201.0,ForwardRuck,2,18yr 7mth,Calder Cannons,2028.0,Unknown,2025.0,National,1.0,4.0,,,,,,,,,,,
West Coast,14,Liam Duggan,1996-12-11,186.0,Defender,202,29yr 3mth,Western Jets,2028.0,Unrestricted Free Agent,2014.0,National,1.0,11.0,2.58,L.Duggan 11/12/1996,WCFC,GD,,,,,,,
West Coast,1,Willem Duursma,2007-06-21,193.0,Midfield,2,18yr 9mth,Gippsland Power,2028.0,Unknown,2025.0,National,1.0,1.0,,,,,,,,,,,
West Coast,42,Harry Edwards,2000-10-01,200.0,Defender,56,25yr 5mth,Swan Districts,2027.0,Restricted Free Agent,2018.0,Rookie,1.0,18.0,2.69,H.Edwards 1/10/2000,WCFC,KD,,,,,,,
West Coast,25,Matthew Flynn,1997-09-13,202.0,Ruck,57,28yr 6mth,Narrandera,2026.0,Unrestricted Free Agent,2015.0,National,3.0,41.0,,,,,,,,,,,
West Coast,7,Reuben Ginbey,2004-09-10,191.0,Defender,65,21yr 6mth,East Perth,2027.0,Non-Free Agent,2022.0,National,1.0,9.0,2.62,R.Ginbey 10/9/2004,WCFC,GD,,,,,,,
West Coast,17,Jack Graham,1998-02-25,181.0,MidfieldForward,151,28yr,North Adelaide,2028.0,Non-Free Agent,2016.0,National,3.0,53.0,2.61,J.Graham 25/2/1998,WCFC,M,,,,,,,
West Coast,31,Lucca Grego,2006-08-15,184.0,Defender,1,19yr 7mth,Western Jets,2027.0,Non-Free Agent,2024.0,National,3.0,48.0,,,,,,,,,,,
West Coast,27,Tom Gross,2006-09-15,181.0,MidfieldForward,8,19yr 6mth,Oakleigh Chargers,2027.0,Non-Free Agent,2024.0,National,3.0,46.0,1.61,T.Gross 15/9/2006,WCFC,M,,,,,,,
West Coast,29,Clay Hall,2005-05-12,190.0,Midfield,16,20yr 10mth,Peel Thunder,2026.0,Non-Free Agent,2023.0,National,2.0,38.0,2.14,C.Hall 12/5/2005,WCFC,M,,,,,,,
West Coast,8,Elijah Hewett,2004-05-27,186.0,Midfield,34,21yr 9mth,Swan Districts,2026.0,Non-Free Agent,2022.0,National,1.0,14.0,2.11,E.Hewett 27/5/2004,WCFC,M,,,,,,,
West Coast,19,Brady Hough,2003-03-05,191.0,DefenderMidfield,77,23yr,Peel Thunder,2028.0,Non-Free Agent,2021.0,National,2.0,31.0,2.38,B.Hough 5/3/2003,WCFC,M,,,,,,,
West Coast,44,Jack Hutchinson,2001-11-10,190.0,Midfield,23,24yr 4mth,Collingwood VFL,2029.0,Non-Free Agent,2024.0,Mid-Season,1.0,3.0,2.23,J.Hutchinson 10/11/2001,WCFC,W,,,,,,,
West Coast,24,Harvey Johnston,2005-08-18,185.0,Defender,6,20yr 7mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,3.0,49.0,,,,,,,,,,,
West Coast,11,Tim Kelly,1994-07-26,184.0,MidfieldForward,165,31yr 7mth,South Fremantle,2027.0,Restricted Free Agent,2017.0,National,2.0,24.0,2.21,T.Kelly 26/7/1994,WCFC,M,,,,,,,
West Coast,5,Josh Lindsay,2007-04-07,183.0,Defender,1,18yr 11mth,Geelong Falcons,2028.0,Unknown,2025.0,National,1.0,19.0,,,,,,,,,,,
West Coast,13,Noah Long,2004-08-23,179.0,Forward,36,21yr 6mth,Bendigo Pioneeers,2026.0,Non-Free Agent,2022.0,National,5.0,58.0,1.89,N.Long 23/8/2004,WCFC,GF,,,,,,,
West Coast,45,Finlay Macrae,2002-03-13,188.0,MidfieldForward,21,24yr,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2020.0,National,1.0,19.0,,,,,,,,,,,
West Coast,23,Ryan Maric,2004-09-06,196.0,Defender,52,21yr 6mth,Gippsland Power,2026.0,Non-Free Agent,2023.0,Mid-Season,1.0,1.0,2.46,R.Maric 6/9/2004,WCFC,GD,,,,,,,
West Coast,18,Tom McCarthy,2000-07-12,188.0,Defender,12,25yr 8mth,Richmond VFL,2028.0,Non-Free Agent,2025.0,Mid-Season,1.0,1.0,2.83,T.McCarthy 12/7/2000,WCFC,GD,,,,,,,
West Coast,47,Milan Murdock,2000-06-30,180.0,Midfield,2,25yr 8mth,East Fremantle,2026.0,Unknown,,,,,,,,,,,,,,,
West Coast,46,Jacob Newton,2006-03-20,179.0,Forward,4,20yr,Norwood,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,9.0,,,,,,,,,,,
West Coast,16,Matt Owies,1997-03-19,179.0,Forward,88,29yr,St Kevins,2027.0,Non-Free Agent,,,,,,,,,,,,,,,
West Coast,22,Archer Reid,2005-09-19,203.0,Forward,16,20yr 6mth,Gippsland Power,2027.0,Non-Free Agent,2023.0,National,2.0,30.0,2.13,A.Reid 19/9/2005,WCFC,KF,,,,,,,
West Coast,9,Harley Reid,2005-04-17,187.0,Midfield,41,20yr 11mth,Bendigo Pioneers,2028.0,Non-Free Agent,2023.0,National,1.0,1.0,2.49,H.Reid 17/4/2005,WCFC,M,,,,,,,
West Coast,40,Deven Robertson,2001-06-30,185.0,Forward,49,24yr 8mth,Perth,2026.0,Unrestricted Free Agent,2019.0,National,1.0,22.0,,,,,,,,,,,
West Coast,39,Fred Rodriguez,2000-01-01,,Forward,0,26yr 2mth,South Fremantle,2026.0,Unknown,2025.0,Rookie,1.0,1.0,,,,,,,,,,,
West Coast,48,Harry Schoenberg,2001-02-21,180.0,Midfield,62,25yr 1mth,Woodville West Torrens,2026.0,Unrestricted Free Agent,2024.0,Rookie,1.0,3.0,,,,,,,,,,,
West Coast,35,Jobe Shanahan,2006-08-02,195.0,Forward,11,19yr 7mth,Bendigo Pioneers,2028.0,Non-Free Agent,2024.0,National,2.0,30.0,2.38,J.Shanahan 2/8/2006,WCFC,KF,,,,,,,
West Coast,4,Brandon Starcevich,1999-07-24,188.0,Defender,132,26yr 7mth,East Perth,2031.0,Non-Free Agent,2017.0,National,1.0,18.0,2.09,B.Starcevich 24/7/1999,BFC,GD,,,,,,,
West Coast,2,Jake Waterman,1998-05-06,192.0,Forward,114,27yr 10mth,Claremont,2029.0,Unrestricted Free Agent,2016.0,National,6.0,77.0,2.54,J.Waterman 6/5/1998,WCFC,KF,,,,,,,
West Coast,32,Bailey J. Williams,2000-04-17,201.0,ForwardRuck,88,25yr 11mth,Dandenong Stingrays,,,,,,,,,,,,,,,,,
West Coast,34,Jack Williams,2003-12-01,198.0,Forward,42,22yr 3mth,East Fremantle,2026.0,Non-Free Agent,2021.0,National,4.0,57.0,2.37,J.Williams 1/12/2003,WCFC,KF,,,,,,,
West Coast,36,Tylah Williams,2007-02-22,176.0,MidfieldForward,0,19yr 1mth,Swan Districts,2027.0,Unknown,2025.0,National,3.0,39.0,,,,,,,,,,,
West Coast,6,Elliot Yeo,1993-10-01,191.0,Midfield,214,32yr 5mth,East Fremantle,2027.0,Unrestricted Free Agent,,,,,2.91,E.Yeo 1/10/1993,WCFC,M,,,,,,,
West Coast,20,Tylar Young,1998-09-05,196.0,Defender,37,27yr 6mth,Richmond VFL,2028.0,Non-Free Agent,2022.0,Rookie,2.0,26.0,2.61,T.Young 5/9/1998,RFC,KD,,,,,,,
Western Bulldogs,13,Oskar Baker,1998-05-25,184.0,DefenderMidfield,51,27yr 9mth,Aspley,2026.0,Unrestricted Free Agent,2017.0,National,3.0,48.0,2.65,O.Baker 25/5/1998,WBFC,W,,,,,,,
Western Bulldogs,4,Marcus Bontempelli,1995-11-24,194.0,Midfield,261,30yr 3mth,Northern Knights,2029.0,Unrestricted Free Agent,2013.0,National,1.0,4.0,3.36,M.Bontempelli 24/11/1995,WBFC,M,,,,,,,
Western Bulldogs,29,Lachlan Bramble,1998-04-19,182.0,Defender,80,27yr 11mth,Box Hill,2026.0,Unrestricted Free Agent,,,,,2.4,L.Bramble 19/4/1998,WBFC,GD,,,,,,,
Western Bulldogs,19,Connor Budarick,2001-04-06,175.0,Forward,58,24yr 11mth,Gold Coast Suns Academy,2028.0,Non-Free Agent,2019.0,Rookie,2.0,16.0,2.44,C.Budarick 6/4/2001,GCFC,GF,,,,,,,
Western Bulldogs,5,Jedd Busslinger,2004-03-11,198.0,Defender,7,22yr,East Perth,2026.0,Non-Free Agent,2022.0,National,1.0,13.0,1.96,J.Busslinger 11/3/2004,WBFC,KD,,,,,,,
Western Bulldogs,2,Lachlan Carmichael,2007-08-27,184.0,DefenderMidfield,0,18yr 6mth,Sydney Swans Academy,2027.0,Unknown,2025.0,National,1.0,21.0,,,,,,,,,,,
Western Bulldogs,36,Luke Cleary,2002-03-05,191.0,Defender,23,24yr,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,4.0,61.0,2.45,L.Cleary 5/3/2002,WBFC,GD,,,,,,,
Western Bulldogs,17,Nicholas Coffield,1999-10-23,191.0,Defender,64,26yr 4mth,Northern Knights,2026.0,Non-Free Agent,2017.0,National,1.0,8.0,,,,,,,,,,,
Western Bulldogs,16,Jordan Croft,2005-05-12,201.0,Forward,4,20yr 10mth,Calder Cannons,2029.0,Non-Free Agent,2023.0,National,1.0,15.0,2.84,J.Croft 12/5/2005,WBFC,KF,,,,,,,
Western Bulldogs,31,Bailey Dale,1996-07-22,188.0,Defender,181,29yr 8mth,Dandenong Stingrays,2029.0,Unrestricted Free Agent,2014.0,National,3.0,45.0,2.99,B.Dale 22/7/1996,WBFC,GD,,,,,,,
Western Bulldogs,10,Sam Darcy,2003-07-19,208.0,Forward,48,22yr 8mth,Oakleigh Chargers,2029.0,Restricted Free Agent,2021.0,National,1.0,2.0,3.87,S.Darcy 19/7/2003,WBFC,KF,,,,,,,
Western Bulldogs,15,Will Darcy,2007-03-14,196.0,DefenderForward,0,19yr,Oakleigh Chargers,2027.0,Unknown,2025.0,National,8.0,60.0,,,,,,,,,,,
Western Bulldogs,42,Sam Davidson,2001-12-13,190.0,Midfield,22,24yr 3mth,Richmond,2028.0,Non-Free Agent,2024.0,National,3.0,51.0,2.41,S.Davidson 13/12/2001,WBFC,W,,,,,,,
Western Bulldogs,26,Josh Dolan,2006-11-11,177.0,Forward,11,19yr 4mth,Sandringham Dragons,2028.0,Non-Free Agent,2024.0,National,2.0,31.0,1.72,J.Dolan 11/11/2006,WBFC,GF,,,,,,,
Western Bulldogs,25,Louis Emmett,2007-03-23,200.0,Ruck,0,18yr 11mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,2.0,27.0,,,,,,,,,,,
Western Bulldogs,44,Timothy English,1997-08-10,208.0,Ruck,157,28yr 7mth,South Fremantle,2029.0,Unrestricted Free Agent,2016.0,National,1.0,19.0,,,,,,,,,,,
Western Bulldogs,27,Joel Freijah,2005-11-14,191.0,MidfieldForward,39,20yr 4mth,Greater Western Victoria Rebels,2029.0,Non-Free Agent,2023.0,National,3.0,45.0,2.46,J.Freijah 14/11/2005,WBFC,M,,,,,,,
Western Bulldogs,12,Harvey Gallagher,2003-09-26,181.0,Defender,25,22yr 5mth,Bendigo Pioneers,2026.0,Non-Free Agent,2022.0,National,3.0,39.0,1.72,H.Gallagher 26/9/2003,WBFC,GD,,,,,,,
Western Bulldogs,38,Riley Garcia,2001-01-30,178.0,MidfieldForward,39,25yr 1mth,Swan Districts,2027.0,Restricted Free Agent,2019.0,National,4.0,62.0,2.16,R.Garcia 30/1/2001,WBFC,M,,,,,,,
Western Bulldogs,43,Ryan Gardner,1997-06-01,197.0,Defender,54,28yr 9mth,Burnie Dockers,2026.0,Unrestricted Free Agent,2015.0,National,4.0,59.0,,,,,,,,,,,
Western Bulldogs,22,James Harmes,1995-10-05,186.0,Midfield,174,30yr 5mth,Dandenong Stingrays,2026.0,Non-Free Agent,2013.0,Rookie,1.0,2.0,2.75,J.Harmes 5/10/1995,WBFC,W,,,,,,,
Western Bulldogs,6,Cooper Hynes,2006-02-28,190.0,Forward,11,20yr,Dandenong Stingrays,2027.0,Non-Free Agent,2024.0,National,1.0,20.0,2.11,C.Hynes 28/2/2006,WBFC,GF,,,,,,,
Western Bulldogs,11,Lachie Jaques,2006-06-01,184.0,Defender,3,19yr 9mth,Geelong Falcons,2028.0,Non-Free Agent,2024.0,National,2.0,29.0,,,,,,,,,,,
Western Bulldogs,32,Arthur Jones,2003-07-18,180.0,MidfieldForward,19,22yr 8mth,Claremont,2026.0,Non-Free Agent,2021.0,National,3.0,43.0,1.16,A.Jones 18/7/2003,WBFC,M,,,,,,,
Western Bulldogs,35,Luke Kennedy,2006-10-11,181.0,Midfield,0,19yr 5mth,Sandringham Dragons,2026.0,Non-Free Agent,2024.0,National,4.0,62.0,,,,,,,,,,,
Western Bulldogs,8,Matthew Kennedy,1997-04-06,188.0,Midfield,144,28yr 11mth,Collingullie Ashmont Kapooka,2027.0,Unrestricted Free Agent,2015.0,National,1.0,13.0,2.87,M.Kennedy 6/4/1997,WBFC,M,,,,,,,
Western Bulldogs,24,Buku Khamis,2000-03-24,191.0,DefenderForward,44,25yr 11mth,Western Jets,2026.0,Restricted Free Agent,,,,,2.65,B.Khamis 24/3/2000,WBFC,KF,,,,,,,
Western Bulldogs,28,Will Lewis,1999-05-05,194.0,Forward,1,26yr 10mth,Footscray VFL,2026.0,Unknown,,,,,,,,,,,,,,,
Western Bulldogs,21,Thomas Liberatore,1992-05-16,184.0,Midfield,260,33yr 10mth,Calder Cannons,2026.0,Unrestricted Free Agent,2010.0,National,2.0,41.0,,,,,,,,,,,
Western Bulldogs,7,Rory Lobb,1993-02-09,207.0,Defender,202,33yr 1mth,Swan Districts,2027.0,Non-Free Agent,2013.0,National,2.0,29.0,2.89,R.Lobb 9/2/1993,WBFC,KD,,,,,,,
Western Bulldogs,30,Lachlan McNeil,2001-09-02,184.0,Forward,75,24yr 6mth,Woodville-West Torrens,2026.0,Unrestricted Free Agent,2023.0,Rookie,1.0,10.0,2.2,L.McNeil 2/9/2001,WBFC,GF,,,,,,,
Western Bulldogs,33,Aaron Naughton,1999-11-30,196.0,Forward,169,26yr 3mth,Peel Thunder,2032.0,Unrestricted Free Agent,2017.0,National,1.0,9.0,3.02,A.Naughton 30/11/1999,WBFC,KF,,,,,,,
Western Bulldogs,18,James O'Donnell,2002-08-31,197.0,Defender,51,23yr 6mth,Cricket,2027.0,Non-Free Agent,,,,,2.42,J.O'Donnell 31/8/2002,WBFC,KD,,,,,,,
Western Bulldogs,20,Ed Richards,1999-07-03,188.0,Midfield,151,26yr 8mth,Oakleigh Chargers,2030.0,Unrestricted Free Agent,2017.0,National,1.0,16.0,2.93,E.Richards 3/7/1999,WBFC,M,,,,,,,
Western Bulldogs,9,Ryley Sanders,2005-01-21,186.0,MidfieldForward,37,21yr 2mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,1.0,6.0,2.28,R.Sanders 21/1/2005,WBFC,M,,,,,,,
Western Bulldogs,37,Michael Sellwood,2003-10-02,186.0,Defender,3,22yr 5mth,Peel Thunder,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,5.0,,,,,,,,,,,
Western Bulldogs,40,Lachlan Smith,2005-10-05,203.0,Ruck,0,20yr 5mth,Gippsland Power,2026.0,Non-Free Agent,2011.0,Rookie,1.0,17.0,,,,,,,,,,,
Western Bulldogs,1,Adam Treloar,1993-03-09,185.0,MidfieldForward,258,33yr,Aspendale,2026.0,Non-Free Agent,,,,,2.25,A.Treloar 9/3/1993,WBFC,M,,,,,,,
Western Bulldogs,23,Laitham Vandermeer,1999-02-03,182.0,Forward,87,27yr 1mth,Murray Bushrangers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,37.0,2.37,L.Vandermeer 3/2/1999,WBFC,GF,,,,,,,
Western Bulldogs,41,Zac Walker,2006-03-03,191.0,Defender,0,20yr,Gippsland,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,12.0,,,,,,,,,,,
Western Bulldogs,3,Cody Weightman,2001-01-15,179.0,Forward,76,25yr 2mth,Dandenong Stingrays,2027.0,Restricted Free Agent,2019.0,National,1.0,15.0,,,,,,,,,,,
Western Bulldogs,14,Rhylee West,2000-07-12,183.0,Forward,84,25yr 8mth,Calder Cannons,2030.0,Unrestricted Free Agent,2018.0,National,2.0,26.0,3.13,R.West 12/7/2000,WBFC,GF,,,,,,,
Western Bulldogs,34,Bailey Williams,1997-10-10,190.0,DefenderMidfield,177,28yr 5mth,Glenelg,2027.0,Unrestricted Free Agent,2018.0,National,2.0,35.0,2.93,B.Williams 10/10/1997,WBFC,W,,,,,,,
