Team,Jumper,Player,DOB,Height,Position,Matches_Career,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Position_Clean,Age_Decimal,Season,Matches_Current
Western Bulldogs,5,Jedd Busslinger,2004-03-11,198.0,Defender,7,22yr,East Perth,2026.0,Non-Free Agent,2022.0,National,1.0,13.0,Defender,22.0,2026,0
Western Bulldogs,2,Lachlan Carmichael,2007-08-27,184.0,DefenderMidfield,0,18yr 6mth,Sydney Swans Academy,2027.0,Unknown,2025.0,National,1.0,21.0,Defender,18.0,2026,0
Western Bulldogs,36,Luke Cleary,2002-03-05,191.0,Defender,23,24yr,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,4.0,61.0,Defender,24.0,2026,0
Western Bulldogs,17,Nicholas Coffield,1999-10-23,191.0,Defender,64,26yr 4mth,Northern Knights,2026.0,Non-Free Agent,2017.0,National,1.0,8.0,Defender,26.0,2026,0
Western Bulldogs,16,Jordan Croft,2005-05-12,201.0,Forward,3,20yr 10mth,Calder Cannons,2029.0,Non-Free Agent,2023.0,National,1.0,15.0,Forward,20.0,2026,1
Western Bulldogs,31,Bailey Dale,1996-07-22,188.0,Defender,179,29yr 7mth,Dandenong Stingrays,2029.0,Unrestricted Free Agent,2014.0,National,3.0,45.0,Defender,29.0,2026,1
Western Bulldogs,10,Sam Darcy,2003-07-19,208.0,Forward,46,22yr 7mth,Oakleigh Chargers,2029.0,Restricted Free Agent,2021.0,National,1.0,2.0,Forward,22.0,2026,1
Western Bulldogs,15,Will Darcy,2007-03-14,196.0,DefenderForward,0,18yr 11mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,8.0,60.0,Defender,18.0,2026,0
Western Bulldogs,42,Sam Davidson,2001-12-13,190.0,Midfield,20,24yr 2mth,Richmond,2028.0,Non-Free Agent,2024.0,National,3.0,51.0,Midfielder,24.0,2026,1
Western Bulldogs,26,Josh Dolan,2006-11-11,177.0,Forward,11,19yr 4mth,Sandringham Dragons,2028.0,Non-Free Agent,2024.0,National,2.0,31.0,Forward,19.0,2026,0
Western Bulldogs,25,Louis Emmett,2007-03-23,200.0,Ruck,0,18yr 11mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,2.0,27.0,Ruck,18.0,2026,0
Western Bulldogs,44,Timothy English,1997-08-10,208.0,Ruck,155,28yr 7mth,South Fremantle,2029.0,Unrestricted Free Agent,2016.0,National,1.0,19.0,Ruck,28.0,2026,1
Western Bulldogs,27,Joel Freijah,2005-11-14,191.0,MidfieldForward,37,20yr 3mth,Greater Western Victoria Rebels,2029.0,Non-Free Agent,2023.0,National,3.0,45.0,Mid-Forward,20.0,2026,1
Western Bulldogs,12,Harvey Gallagher,2003-09-26,181.0,Defender,25,22yr 5mth,Bendigo Pioneers,2026.0,Non-Free Agent,2022.0,National,3.0,39.0,Defender,22.0,2026,0
Western Bulldogs,38,Riley Garcia,2001-01-30,178.0,MidfieldForward,39,25yr 1mth,Swan Districts,2027.0,Restricted Free Agent,2019.0,National,4.0,62.0,Mid-Forward,25.0,2026,0
Western Bulldogs,43,Ryan Gardner,1997-06-01,197.0,Defender,54,28yr 9mth,Burnie Dockers,2026.0,Unrestricted Free Agent,2015.0,National,4.0,59.0,Defender,28.0,2026,0
Western Bulldogs,22,James Harmes,1995-10-05,186.0,Midfield,174,30yr 5mth,Dandenong Stingrays,2026.0,Non-Free Agent,2013.0,Rookie,1.0,2.0,Midfielder,30.0,2026,0
Western Bulldogs,6,Cooper Hynes,2006-02-28,190.0,Forward,9,20yr,Dandenong Stingrays,2027.0,Non-Free Agent,2024.0,National,1.0,20.0,Forward,20.0,2026,1
Western Bulldogs,11,Lachie Jaques,2006-06-01,184.0,Defender,1,19yr 9mth,Geelong Falcons,2028.0,Non-Free Agent,2024.0,National,2.0,29.0,Defender,19.0,2026,1
Western Bulldogs,32,Arthur Jones,2003-07-18,180.0,MidfieldForward,19,22yr 7mth,Claremont,2026.0,Non-Free Agent,2021.0,National,3.0,43.0,Mid-Forward,22.0,2026,1
Western Bulldogs,35,Luke Kennedy,2006-10-11,181.0,Midfield,0,19yr 5mth,Sandringham Dragons,2026.0,Non-Free Agent,2024.0,National,4.0,62.0,Midfielder,19.0,2026,0
Western Bulldogs,8,Matthew Kennedy,1997-04-06,188.0,Midfield,142,28yr 11mth,Collingullie Ashmont Kapooka,2027.0,Unrestricted Free Agent,2015.0,National,1.0,13.0,Midfielder,28.0,2026,1
Western Bulldogs,24,Buku Khamis,2000-03-24,191.0,DefenderForward,42,25yr 11mth,Western Jets,2026.0,Restricted Free Agent,,,,,Defender,25.0,2026,1
Western Bulldogs,28,Will Lewis,1999-05-05,194.0,Forward,0,26yr 10mth,Footscray VFL,2026.0,Unknown,,,,,Forward,26.0,2026,0
Western Bulldogs,21,Thomas Liberatore,1992-05-16,184.0,Midfield,258,33yr 9mth,Calder Cannons,2026.0,Unrestricted Free Agent,2010.0,National,2.0,41.0,Midfielder,33.0,2026,1
Western Bulldogs,7,Rory Lobb,1993-02-09,207.0,Defender,200,33yr 1mth,Swan Districts,2027.0,Non-Free Agent,2013.0,National,2.0,29.0,Defender,33.0,2026,1
Western Bulldogs,30,Lachlan McNeil,2001-09-02,184.0,Forward,75,24yr 6mth,Woodville-West Torrens,2026.0,Unrestricted Free Agent,2023.0,Rookie,1.0,10.0,Forward,24.0,2026,0
Western Bulldogs,33,Aaron Naughton,1999-11-30,196.0,Forward,167,26yr 3mth,Peel Thunder,2032.0,Unrestricted Free Agent,2017.0,National,1.0,9.0,Forward,26.0,2026,1
Western Bulldogs,18,James O'Donnell,2002-08-31,197.0,Defender,49,23yr 6mth,Cricket,2027.0,Non-Free Agent,,,,,Defender,23.0,2026,1
Western Bulldogs,20,Ed Richards,1999-07-03,188.0,Midfield,149,26yr 8mth,Oakleigh Chargers,2030.0,Unrestricted Free Agent,2017.0,National,1.0,16.0,Midfielder,26.0,2026,1
Western Bulldogs,9,Ryley Sanders,2005-01-21,186.0,MidfieldForward,35,21yr 1mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,1.0,6.0,Mid-Forward,21.0,2026,0
Western Bulldogs,37,Michael Sellwood,2003-10-02,186.0,Defender,1,22yr 5mth,Peel Thunder,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,5.0,Defender,22.0,2026,1
Western Bulldogs,40,Lachlan Smith,2005-10-05,203.0,Ruck,0,20yr 5mth,Gippsland Power,2026.0,Non-Free Agent,2011.0,Rookie,1.0,17.0,Ruck,20.0,2026,0
Western Bulldogs,1,Adam Treloar,1993-03-09,185.0,MidfieldForward,258,33yr,Aspendale,2026.0,Non-Free Agent,,,,,Mid-Forward,33.0,2026,0
Western Bulldogs,23,Laitham Vandermeer,1999-02-03,182.0,Forward,87,27yr 1mth,Murray Bushrangers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,37.0,Forward,27.0,2026,0
Western Bulldogs,41,Zac Walker,2006-03-03,191.0,Defender,0,20yr,Gippsland,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,12.0,Defender,20.0,2026,0
Western Bulldogs,3,Cody Weightman,2001-01-15,179.0,Forward,76,25yr 1mth,Dandenong Stingrays,2027.0,Restricted Free Agent,2019.0,National,1.0,15.0,Forward,25.0,2026,0
Western Bulldogs,14,Rhylee West,2000-07-12,183.0,Forward,82,25yr 8mth,Calder Cannons,2030.0,Unrestricted Free Agent,2018.0,National,2.0,26.0,Forward,25.0,2026,1
Western Bulldogs,34,Bailey Williams,1997-10-10,190.0,DefenderMidfield,175,28yr 5mth,Glenelg,2027.0,Unrestricted Free Agent,2018.0,National,2.0,35.0,Defender,28.0,2026,1
